segment_id,track_sample_id,original_audio,label,label_id,genre,generator,split,cache_index
seg_000313,sample_00104,Invaders From Within - Monroeville Music Center,REAL,0,Pop,,train,313
seg_000314,sample_00104,Invaders From Within - Monroeville Music Center,REAL,0,Pop,,train,314
seg_000315,sample_00105,It Can't Be Bargained With - Three Chain Links,REAL,0,Electronic,,train,315
seg_000316,sample_00105,It Can't Be Bargained With - Three Chain Links,REAL,0,Electronic,,train,316
seg_000317,sample_00105,It Can't Be Bargained With - Three Chain Links,REAL,0,Electronic,,train,317
seg_000318,sample_00106,Jangus (inspired by ToeJam and Earl) - UncleBibby,REAL,0,Electronic,,train,318
seg_000319,sample_00106,Jangus (inspired by ToeJam and Earl) - UncleBibby,REAL,0,Electronic,,train,319
seg_000320,sample_00106,Jangus (inspired by ToeJam and Earl) - UncleBibby,REAL,0,Electronic,,train,320
seg_000321,sample_00107,John the Baby - Ergo Phizmiz,REAL,0,Pop,,train,321
seg_000322,sample_00107,John the Baby - Ergo Phizmiz,REAL,0,Pop,,train,322
seg_000323,sample_00107,John the Baby - Ergo Phizmiz,REAL,0,Pop,,train,323
seg_000324,sample_00108,Johnny I Lie - The Moi Non Plus,REAL,0,Rock,,train,324
seg_000325,sample_00108,Johnny I Lie - The Moi Non Plus,REAL,0,Rock,,train,325
seg_000326,sample_00108,Johnny I Lie - The Moi Non Plus,REAL,0,Rock,,train,326
seg_000327,sample_00109,KISS my Boots - The Zombie Dandies,REAL,0,Rock,,train,327
seg_000328,sample_00109,KISS my Boots - The Zombie Dandies,REAL,0,Rock,,train,328
seg_000329,sample_00109,KISS my Boots - The Zombie Dandies,REAL,0,Rock,,train,329
seg_000330,sample_00110,KOMFORT - voyageurs,REAL,0,Rock,,train,330
seg_000331,sample_00110,KOMFORT - voyageurs,REAL,0,Rock,,train,331
seg_000332,sample_00110,KOMFORT - voyageurs,REAL,0,Rock,,train,332
seg_000333,sample_00111,Key trick - Krisa,REAL,0,Electronic,,train,333
seg_000334,sample_00111,Key trick - Krisa,REAL,0,Electronic,,train,334
seg_000335,sample_00111,Key trick - Krisa,REAL,0,Electronic,,train,335
seg_000336,sample_00112,Killing Bosses - Gumbel,REAL,0,Electronic,,train,336
seg_000337,sample_00112,Killing Bosses - Gumbel,REAL,0,Electronic,,train,337
seg_000338,sample_00112,Killing Bosses - Gumbel,REAL,0,Electronic,,train,338
seg_000339,sample_00113,Kissing Scars - Caleb Lemond,REAL,0,Pop,,train,339
seg_000340,sample_00113,Kissing Scars - Caleb Lemond,REAL,0,Pop,,train,340
seg_000341,sample_00113,Kissing Scars - Caleb Lemond,REAL,0,Pop,,train,341
seg_000342,sample_00114,Kumorizoranohajimarutokoro - Hosomi,REAL,0,Electronic,,val,342
seg_000343,sample_00114,Kumorizoranohajimarutokoro - Hosomi,REAL,0,Electronic,,val,343
seg_000344,sample_00114,Kumorizoranohajimarutokoro - Hosomi,REAL,0,Electronic,,val,344
seg_000345,sample_00115,L'arbre - Salmo,REAL,0,Rock,,test,345
seg_000346,sample_00115,L'arbre - Salmo,REAL,0,Rock,,test,346
seg_000347,sample_00115,L'arbre - Salmo,REAL,0,Rock,,test,347
seg_000348,sample_00116,LIQUID SKULLS - voyageurs,REAL,0,Rock,,test,348
seg_000349,sample_00116,LIQUID SKULLS - voyageurs,REAL,0,Rock,,test,349
seg_000350,sample_00116,LIQUID SKULLS - voyageurs,REAL,0,Rock,,test,350
seg_000351,sample_00117,La Nina Blanca - Vienna Ditto,REAL,0,Electronic,,train,351
seg_000352,sample_00117,La Nina Blanca - Vienna Ditto,REAL,0,Electronic,,train,352
seg_000353,sample_00117,La Nina Blanca - Vienna Ditto,REAL,0,Electronic,,train,353
seg_000354,sample_00118,"Lackadaisical - Oh Yeah, the Future",REAL,0,Pop,,train,354
seg_000355,sample_00118,"Lackadaisical - Oh Yeah, the Future",REAL,0,Pop,,train,355
seg_000356,sample_00118,"Lackadaisical - Oh Yeah, the Future",REAL,0,Pop,,train,356
seg_000357,sample_00119,Lady Love - Parsley Flakes,REAL,0,Rock,,train,357
seg_000358,sample_00119,Lady Love - Parsley Flakes,REAL,0,Rock,,train,358
seg_000359,sample_00119,Lady Love - Parsley Flakes,REAL,0,Rock,,train,359
seg_000360,sample_00120,Laika - NGC 1365,REAL,0,Electronic,,train,360
seg_000361,sample_00120,Laika - NGC 1365,REAL,0,Electronic,,train,361
seg_000362,sample_00120,Laika - NGC 1365,REAL,0,Electronic,,train,362
seg_000363,sample_00121,Leaving Here - Mod Fun,REAL,0,Rock,,test,363
seg_000364,sample_00121,Leaving Here - Mod Fun,REAL,0,Rock,,test,364
seg_000365,sample_00121,Leaving Here - Mod Fun,REAL,0,Rock,,test,365
seg_000366,sample_00122,Let You're Body Move - D SMILEZ,REAL,0,Electronic,,test,366
seg_000367,sample_00122,Let You're Body Move - D SMILEZ,REAL,0,Electronic,,test,367
seg_000368,sample_00122,Let You're Body Move - D SMILEZ,REAL,0,Electronic,,test,368
seg_000369,sample_00123,Let's Start Out Slow - RoccoW,REAL,0,Electronic,,test,369
seg_000370,sample_00123,Let's Start Out Slow - RoccoW,REAL,0,Electronic,,test,370
seg_000371,sample_00123,Let's Start Out Slow - RoccoW,REAL,0,Electronic,,test,371
seg_000372,sample_00124,Let's the kids play - Malaventura,REAL,0,Pop,,train,372
seg_000373,sample_00124,Let's the kids play - Malaventura,REAL,0,Pop,,train,373
seg_000374,sample_00124,Let's the kids play - Malaventura,REAL,0,Pop,,train,374
seg_000375,sample_00125,Liar Liar Quietly - Vienna Ditto,REAL,0,Electronic,,train,375
seg_000376,sample_00125,Liar Liar Quietly - Vienna Ditto,REAL,0,Electronic,,train,376
seg_000377,sample_00125,Liar Liar Quietly - Vienna Ditto,REAL,0,Electronic,,train,377
seg_000378,sample_00126,Liberation is not Easy - Frigg A Go Go (F.A.G.G.),REAL,0,Rock,,train,378
seg_000379,sample_00126,Liberation is not Easy - Frigg A Go Go (F.A.G.G.),REAL,0,Rock,,train,379
seg_000380,sample_00126,Liberation is not Easy - Frigg A Go Go (F.A.G.G.),REAL,0,Rock,,train,380
seg_000381,sample_00127,Liberosis - Nihilore,REAL,0,Electronic,,train,381
seg_000382,sample_00127,Liberosis - Nihilore,REAL,0,Electronic,,train,382
seg_000383,sample_00127,Liberosis - Nihilore,REAL,0,Electronic,,train,383
seg_000384,sample_00128,Lights Up - Pipe Choir,REAL,0,Rock,,val,384
seg_000385,sample_00128,Lights Up - Pipe Choir,REAL,0,Rock,,val,385
seg_000386,sample_00128,Lights Up - Pipe Choir,REAL,0,Rock,,val,386
seg_000387,sample_00129,Little Fingers - Vienna Ditto,REAL,0,Electronic,,train,387
seg_000388,sample_00129,Little Fingers - Vienna Ditto,REAL,0,Electronic,,train,388
seg_000389,sample_00129,Little Fingers - Vienna Ditto,REAL,0,Electronic,,train,389
seg_000390,sample_00130,Lost In The Music (D-Smilez Mix) - D SMILEZ,REAL,0,Electronic,,train,390
seg_000391,sample_00130,Lost In The Music (D-Smilez Mix) - D SMILEZ,REAL,0,Electronic,,train,391
seg_000392,sample_00130,Lost In The Music (D-Smilez Mix) - D SMILEZ,REAL,0,Electronic,,train,392
seg_000393,sample_00131,Lost Paradise - Autumn Interlude,REAL,0,Rock,,train,393
seg_000394,sample_00131,Lost Paradise - Autumn Interlude,REAL,0,Rock,,train,394
seg_000395,sample_00131,Lost Paradise - Autumn Interlude,REAL,0,Rock,,train,395
seg_000396,sample_00132,Love Dream - The Zombie Dandies,REAL,0,Rock,,test,396
seg_000397,sample_00132,Love Dream - The Zombie Dandies,REAL,0,Rock,,test,397
seg_000398,sample_00132,Love Dream - The Zombie Dandies,REAL,0,Rock,,test,398
seg_000399,sample_00133,Loved Ones - Rowan Box,REAL,0,Electronic,,val,399
seg_000400,sample_00133,Loved Ones - Rowan Box,REAL,0,Electronic,,val,400
seg_000401,sample_00133,Loved Ones - Rowan Box,REAL,0,Electronic,,val,401
seg_000402,sample_00134,"Lovedreams - Oh Yeah, the Future",REAL,0,Pop,,train,402
seg_000403,sample_00134,"Lovedreams - Oh Yeah, the Future",REAL,0,Pop,,train,403
seg_000404,sample_00134,"Lovedreams - Oh Yeah, the Future",REAL,0,Pop,,train,404
seg_000405,sample_00135,Mandrill - Ergo Phizmiz,REAL,0,Pop,,train,405
seg_000406,sample_00135,Mandrill - Ergo Phizmiz,REAL,0,Pop,,train,406
seg_000407,sample_00135,Mandrill - Ergo Phizmiz,REAL,0,Pop,,train,407
seg_000408,sample_00136,March of the GPA Mechanics - [t]ghost,REAL,0,Rock,,val,408
seg_000409,sample_00136,March of the GPA Mechanics - [t]ghost,REAL,0,Rock,,val,409
seg_000410,sample_00136,March of the GPA Mechanics - [t]ghost,REAL,0,Rock,,val,410
seg_000411,sample_00137,Mettle - Pipe Choir,REAL,0,Rock,,train,411
seg_000412,sample_00137,Mettle - Pipe Choir,REAL,0,Rock,,train,412
seg_000413,sample_00137,Mettle - Pipe Choir,REAL,0,Rock,,train,413
seg_000414,sample_00138,Millitary Industrial Complex - Punk Rock Opera,REAL,0,Rock,,train,414
seg_000415,sample_00138,Millitary Industrial Complex - Punk Rock Opera,REAL,0,Rock,,train,415
seg_000416,sample_00138,Millitary Industrial Complex - Punk Rock Opera,REAL,0,Rock,,train,416
seg_000417,sample_00139,Moja Krypta - AmortE,REAL,0,Rock,,test,417
seg_000418,sample_00139,Moja Krypta - AmortE,REAL,0,Rock,,test,418
seg_000419,sample_00139,Moja Krypta - AmortE,REAL,0,Rock,,test,419
seg_000420,sample_00140,Monkeystage - Ergo Phizmiz,REAL,0,Pop,,train,420
seg_000421,sample_00140,Monkeystage - Ergo Phizmiz,REAL,0,Pop,,train,421
seg_000422,sample_00140,Monkeystage - Ergo Phizmiz,REAL,0,Pop,,train,422
seg_000423,sample_00141,Moontime - The IMG,REAL,0,Rock,,train,423
seg_000424,sample_00141,Moontime - The IMG,REAL,0,Rock,,train,424
seg_000425,sample_00141,Moontime - The IMG,REAL,0,Rock,,train,425
seg_000426,sample_00142,Morning Bell - Nihilore,REAL,0,Electronic,,val,426
seg_000427,sample_00142,Morning Bell - Nihilore,REAL,0,Electronic,,val,427
seg_000428,sample_00142,Morning Bell - Nihilore,REAL,0,Electronic,,val,428
seg_000429,sample_00143,Mosque - Sarin,REAL,0,Rock,,train,429
seg_000430,sample_00143,Mosque - Sarin,REAL,0,Rock,,train,430
seg_000431,sample_00143,Mosque - Sarin,REAL,0,Rock,,train,431
seg_000432,sample_00144,Motocross Mania - Monroeville Music Center,REAL,0,Pop,,test,432
seg_000433,sample_00144,Motocross Mania - Monroeville Music Center,REAL,0,Pop,,test,433
seg_000434,sample_00144,Motocross Mania - Monroeville Music Center,REAL,0,Pop,,test,434
seg_000435,sample_00145,Mountain Mist - Modey Lemon,REAL,0,Rock,,train,435
seg_000436,sample_00145,Mountain Mist - Modey Lemon,REAL,0,Rock,,train,436
seg_000437,sample_00145,Mountain Mist - Modey Lemon,REAL,0,Rock,,train,437
seg_000438,sample_00146,Music For an Underground Circu - Ergo Phizmiz,REAL,0,Pop,,test,438
seg_000439,sample_00146,Music For an Underground Circu - Ergo Phizmiz,REAL,0,Pop,,test,439
seg_000440,sample_00146,Music For an Underground Circu - Ergo Phizmiz,REAL,0,Pop,,test,440
seg_000441,sample_00147,My Body Is A Weapon (Compromise Edit) - Silence is full of birds,REAL,0,Pop,,val,441
seg_000442,sample_00147,My Body Is A Weapon (Compromise Edit) - Silence is full of birds,REAL,0,Pop,,val,442
seg_000443,sample_00147,My Body Is A Weapon (Compromise Edit) - Silence is full of birds,REAL,0,Pop,,val,443
seg_000444,sample_00148,Natron Queen - AmortE,REAL,0,Rock,,train,444
seg_000445,sample_00148,Natron Queen - AmortE,REAL,0,Rock,,train,445
seg_000446,sample_00148,Natron Queen - AmortE,REAL,0,Rock,,train,446
seg_000447,sample_00149,Nature Is Over / Defined - Bird Names,REAL,0,Pop,,train,447
seg_000448,sample_00149,Nature Is Over / Defined - Bird Names,REAL,0,Pop,,train,448
seg_000449,sample_00149,Nature Is Over / Defined - Bird Names,REAL,0,Pop,,train,449
seg_000450,sample_00150,"New Brave Face - Oh Yeah, the Future",REAL,0,Pop,,train,450
seg_000451,sample_00150,"New Brave Face - Oh Yeah, the Future",REAL,0,Pop,,train,451
seg_000452,sample_00150,"New Brave Face - Oh Yeah, the Future",REAL,0,Pop,,train,452
seg_000453,sample_00151,New Life (take 1) - Bird Names,REAL,0,Pop,,val,453
seg_000454,sample_00151,New Life (take 1) - Bird Names,REAL,0,Pop,,val,454
seg_000455,sample_00151,New Life (take 1) - Bird Names,REAL,0,Pop,,val,455
seg_000456,sample_00152,Niche Dreams - Square People,REAL,0,Rock,,train,456
seg_000457,sample_00152,Niche Dreams - Square People,REAL,0,Rock,,train,457
seg_000458,sample_00152,Niche Dreams - Square People,REAL,0,Rock,,train,458
seg_000459,sample_00153,Night Drive - Decktonic,REAL,0,Electronic,,val,459
seg_000460,sample_00153,Night Drive - Decktonic,REAL,0,Electronic,,val,460
seg_000461,sample_00153,Night Drive - Decktonic,REAL,0,Electronic,,val,461
seg_000462,sample_00154,Night Owl - Broke For Free,REAL,0,Electronic,,test,462
seg_000463,sample_00154,Night Owl - Broke For Free,REAL,0,Electronic,,test,463
seg_000464,sample_00154,Night Owl - Broke For Free,REAL,0,Electronic,,test,464
seg_000465,sample_00155,Noam Chomsky's Corporate Carbohydrate Surprise - Quelle Fromage,REAL,0,Electronic,,train,465
seg_000466,sample_00155,Noam Chomsky's Corporate Carbohydrate Surprise - Quelle Fromage,REAL,0,Electronic,,train,466
seg_000467,sample_00155,Noam Chomsky's Corporate Carbohydrate Surprise - Quelle Fromage,REAL,0,Electronic,,train,467
seg_000468,sample_00156,Norweigian Wood II - Bird Names,REAL,0,Pop,,val,468
seg_000469,sample_00156,Norweigian Wood II - Bird Names,REAL,0,Pop,,val,469
seg_000470,sample_00156,Norweigian Wood II - Bird Names,REAL,0,Pop,,val,470
seg_000471,sample_00157,Nose - DUSTdevils,REAL,0,Rock,,train,471
seg_000472,sample_00157,Nose - DUSTdevils,REAL,0,Rock,,train,472
seg_000473,sample_00157,Nose - DUSTdevils,REAL,0,Rock,,train,473
seg_000474,sample_00158,Nostalgia - Malaventura,REAL,0,Pop,,train,474
seg_000475,sample_00158,Nostalgia - Malaventura,REAL,0,Pop,,train,475
seg_000476,sample_00158,Nostalgia - Malaventura,REAL,0,Pop,,train,476
seg_000477,sample_00159,"November 25, 2007 - Kenneth Kirschner",REAL,0,Electronic,,train,477
seg_000478,sample_00159,"November 25, 2007 - Kenneth Kirschner",REAL,0,Electronic,,train,478
seg_000479,sample_00159,"November 25, 2007 - Kenneth Kirschner",REAL,0,Electronic,,train,479
seg_000480,sample_00160,Nuo Maisemat - Paavoharju,REAL,0,Electronic,,val,480
seg_000481,sample_00160,Nuo Maisemat - Paavoharju,REAL,0,Electronic,,val,481
seg_000482,sample_00160,Nuo Maisemat - Paavoharju,REAL,0,Electronic,,val,482
seg_000483,sample_00161,OOOTHERSIDE - Liquid Paper - Mike B. Fort,REAL,0,Electronic,,train,483
seg_000484,sample_00161,OOOTHERSIDE - Liquid Paper - Mike B. Fort,REAL,0,Electronic,,train,484
seg_000485,sample_00161,OOOTHERSIDE - Liquid Paper - Mike B. Fort,REAL,0,Electronic,,train,485
seg_000486,sample_00162,OOOTHERSIDE - This Time - Mike B. Fort,REAL,0,Electronic,,train,486
seg_000487,sample_00162,OOOTHERSIDE - This Time - Mike B. Fort,REAL,0,Electronic,,train,487
seg_000488,sample_00162,OOOTHERSIDE - This Time - Mike B. Fort,REAL,0,Electronic,,train,488
seg_000489,sample_00163,OST 04 Ship under attack - sawsquarenoise,REAL,0,Electronic,,train,489
seg_000490,sample_00163,OST 04 Ship under attack - sawsquarenoise,REAL,0,Electronic,,train,490
seg_000491,sample_00163,OST 04 Ship under attack - sawsquarenoise,REAL,0,Electronic,,train,491
seg_000492,sample_00164,Ohtli - Seclorance,REAL,0,Electronic,,train,492
seg_000493,sample_00164,Ohtli - Seclorance,REAL,0,Electronic,,train,493
seg_000494,sample_00164,Ohtli - Seclorance,REAL,0,Electronic,,train,494
seg_000495,sample_00165,Okiirobo Navigation System - Henry Homesweet,REAL,0,Electronic,,train,495
seg_000496,sample_00165,Okiirobo Navigation System - Henry Homesweet,REAL,0,Electronic,,train,496
seg_000497,sample_00165,Okiirobo Navigation System - Henry Homesweet,REAL,0,Electronic,,train,497
seg_000498,sample_00166,On My Mind - Ergo Phizmiz,REAL,0,Pop,,train,498
seg_000499,sample_00166,On My Mind - Ergo Phizmiz,REAL,0,Pop,,train,499
seg_000500,sample_00166,On My Mind - Ergo Phizmiz,REAL,0,Pop,,train,500
seg_000501,sample_00167,One Eyed Ghost/This is gonna be a rough show - The Crypts!,REAL,0,Rock,,train,501
seg_000502,sample_00167,One Eyed Ghost/This is gonna be a rough show - The Crypts!,REAL,0,Rock,,train,502
seg_000503,sample_00167,One Eyed Ghost/This is gonna be a rough show - The Crypts!,REAL,0,Rock,,train,503
seg_000504,sample_00168,Only Instrumental - Broke For Free,REAL,0,Electronic,,train,504
seg_000505,sample_00168,Only Instrumental - Broke For Free,REAL,0,Electronic,,train,505
seg_000506,sample_00168,Only Instrumental - Broke For Free,REAL,0,Electronic,,train,506
seg_000507,sample_00169,Outro - Caleb Lemond,REAL,0,Pop,,train,507
seg_000508,sample_00169,Outro - Caleb Lemond,REAL,0,Pop,,train,508
seg_000509,sample_00169,Outro - Caleb Lemond,REAL,0,Pop,,train,509
seg_000510,sample_00170,Paris - Fleslit,REAL,0,Electronic,,train,510
seg_000511,sample_00170,Paris - Fleslit,REAL,0,Electronic,,train,511
seg_000512,sample_00170,Paris - Fleslit,REAL,0,Electronic,,train,512
seg_000513,sample_00171,Pista Afuera - Epstein,REAL,0,Electronic,,test,513
seg_000514,sample_00171,Pista Afuera - Epstein,REAL,0,Electronic,,test,514
seg_000515,sample_00171,Pista Afuera - Epstein,REAL,0,Electronic,,test,515
seg_000516,sample_00172,Polinesia - Malaventura,REAL,0,Pop,,train,516
seg_000517,sample_00172,Polinesia - Malaventura,REAL,0,Pop,,train,517
seg_000518,sample_00172,Polinesia - Malaventura,REAL,0,Pop,,train,518
seg_000519,sample_00173,Ponky McFonky - My brother Daniel,REAL,0,Electronic,,train,519
seg_000520,sample_00173,Ponky McFonky - My brother Daniel,REAL,0,Electronic,,train,520
seg_000521,sample_00173,Ponky McFonky - My brother Daniel,REAL,0,Electronic,,train,521
seg_000522,sample_00174,Production - Bird Names,REAL,0,Pop,,test,522
seg_000523,sample_00174,Production - Bird Names,REAL,0,Pop,,test,523
seg_000524,sample_00174,Production - Bird Names,REAL,0,Pop,,test,524
seg_000525,sample_00175,Promo Mix Vocal Edit (Luv Dub Mix) - Pierlo,REAL,0,Electronic,,train,525
seg_000526,sample_00175,Promo Mix Vocal Edit (Luv Dub Mix) - Pierlo,REAL,0,Electronic,,train,526
seg_000527,sample_00175,Promo Mix Vocal Edit (Luv Dub Mix) - Pierlo,REAL,0,Electronic,,train,527
seg_000528,sample_00176,Puertas de Fuego - Guerra de Cerdos,REAL,0,Rock,,test,528
seg_000529,sample_00176,Puertas de Fuego - Guerra de Cerdos,REAL,0,Rock,,test,529
seg_000530,sample_00176,Puertas de Fuego - Guerra de Cerdos,REAL,0,Rock,,test,530
seg_000531,sample_00177,Reagan Shut Down the Asylums - Punk Rock Opera,REAL,0,Rock,,train,531
seg_000532,sample_00177,Reagan Shut Down the Asylums - Punk Rock Opera,REAL,0,Rock,,train,532
seg_000533,sample_00177,Reagan Shut Down the Asylums - Punk Rock Opera,REAL,0,Rock,,train,533
seg_000534,sample_00178,Realize Me - Jim Rooster,REAL,0,Electronic,,test,534
seg_000535,sample_00178,Realize Me - Jim Rooster,REAL,0,Electronic,,test,535
seg_000536,sample_00178,Realize Me - Jim Rooster,REAL,0,Electronic,,test,536
seg_000537,sample_00179,Redlight - Room For A Ghost,REAL,0,Rock,,val,537
seg_000538,sample_00179,Redlight - Room For A Ghost,REAL,0,Rock,,val,538
seg_000539,sample_00179,Redlight - Room For A Ghost,REAL,0,Rock,,val,539
seg_000540,sample_00180,Resistentialism - Nihilore,REAL,0,Electronic,,test,540
seg_000541,sample_00180,Resistentialism - Nihilore,REAL,0,Electronic,,test,541
seg_000542,sample_00180,Resistentialism - Nihilore,REAL,0,Electronic,,test,542
seg_000543,sample_00181,Roach-Man - Punk Rock Opera,REAL,0,Rock,,train,543
seg_000544,sample_00181,Roach-Man - Punk Rock Opera,REAL,0,Rock,,train,544
seg_000545,sample_00181,Roach-Man - Punk Rock Opera,REAL,0,Rock,,train,545
seg_000546,sample_00182,Robocall - Legally Blind,REAL,0,Rock,,train,546
seg_000547,sample_00182,Robocall - Legally Blind,REAL,0,Rock,,train,547
seg_000548,sample_00182,Robocall - Legally Blind,REAL,0,Rock,,train,548
seg_000549,sample_00183,Robot Heart - Mystery Mammal,REAL,0,Electronic,,train,549
seg_000550,sample_00183,Robot Heart - Mystery Mammal,REAL,0,Electronic,,train,550
seg_000551,sample_00183,Robot Heart - Mystery Mammal,REAL,0,Electronic,,train,551
seg_000552,sample_00184,Roland Garros 2048 - Zoliborz,REAL,0,Rock,,train,552
seg_000553,sample_00184,Roland Garros 2048 - Zoliborz,REAL,0,Rock,,train,553
seg_000554,sample_00184,Roland Garros 2048 - Zoliborz,REAL,0,Rock,,train,554
seg_000555,sample_00185,Roller Star - Monroeville Music Center,REAL,0,Pop,,val,555
seg_000556,sample_00185,Roller Star - Monroeville Music Center,REAL,0,Pop,,val,556
seg_000557,sample_00185,Roller Star - Monroeville Music Center,REAL,0,Pop,,val,557
